#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3337869	14254595	3608	4383880	109821	G128_gp03	RP11-354A16.1	ORF3	ILF2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	NF45|PRO3063	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q12905	Q53FG3|F4ZW62|B4DY09	NP_001254738|NP_004506	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337870	14254595	5019	4383880	111059	G128_gp03	-	ORF3	OXCT1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	OXCT|SCOT	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P55809	A0A024R040	NP_000427	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337871	14254595	3418	4383880	109644	G128_gp03	-	ORF3	IDH2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	D2HGA2|ICD-M|IDH|IDHM|IDP|IDPM|mNADP-IDH	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P48735	B4DSZ6	NP_002159|NP_001276839|NP_001277043	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337872	14254595	10236	4383880	115530	G128_gp03	-	ORF3	HNRNPR	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HNRPR|hnRNP-R	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O43390	B4DMB1|Q0VGD6|B4DT28|Q6MZS5|B4DMD1	NP_001095868|NP_001095869|NP_001284549|NP_001095867|NP_001284550|NP_001284551|NP_005817	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337873	14254595	23530	4383880	117076	G128_gp03	hCG_17428	ORF3	NNT	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	GCCD4	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q13423	E9PCX7|A0A024R0C3	NP_892022|NP_001317955|NP_036475	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337874	14254595	5214	4383880	111235	G128_gp03	RP11-298E9.2	ORF3	PFKP	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	ATP-PFK|PFK-C|PFK-P|PFKF	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q01813	-	NP_002618|NP_001310002|NP_001310003|NP_001310000|NP_001310001|NP_001332873|NP_001309996|NP_001309997|NP_001229268|NP_001309998|NP_001309999	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337875	14254595	5701	4383880	111674	G128_gp03	-	ORF3	PSMC2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	MSS1|Nbla10058|S7	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P35998	B7Z571	NP_001191382|NP_002794	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337876	14254595	1615	4383880	107984	G128_gp03	PIG40	ORF3	DARS	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HBSL|aspRS	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P14868	-	NP_001340|NP_001280241	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337877	14254595	3301	4383880	109534	G128_gp03	RP11-54K16.1	ORF3	DNAJA1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	DJ-2|DjA1|HDJ2|HSDJ|HSJ2|HSPF4|NEDD7|hDJ-2	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P31689	-	NP_001300968|NP_001530	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337878	14254595	2316	4383880	108605	G128_gp03	XX-FW83128A1.1	ORF3	FLNA	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	ABP-280|ABPX|CSBS|CVD1|FLN|FLN-A|FLN1|FMD|MNS|NHBP|OPD|OPD1|OPD2|XLVD|XMVD	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P21333	Q60FE5|Q6NXF2	NP_001447|NP_001104026	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337879	14254595	5691	4383880	111664	G128_gp03	-	ORF3	PSMB3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HC10-II	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P49720	-	NP_002786	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337880	14254595	811	4383880	107262	G128_gp03	-	ORF3	CALR	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	CRT|HEL-S-99n|RO|SSA|cC1qR	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P27797	V9HW88	NP_004334	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337881	14254595	6207	4383880	112121	G128_gp03	-	ORF3	RPS13	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	S13	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P62277	-	NP_001008	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337882	14254595	9533	4383880	114909	G128_gp03	RP3-337H4.4	ORF3	POLR1C	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	RPA39|RPA40|RPA5|RPAC1|TCS3	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O15160	-	NP_001305805|NP_976035	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337883	14254595	3925	4383880	110119	G128_gp03	RP1-125I3.5	ORF3	STMN1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	C1orf215|LAP18|Lag|OP18|PP17|PP19|PR22|SMN	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P16949	-	NP_981944|NP_981946|NP_005554|NP_001138926	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337884	14254595	8801	4383880	114329	G128_gp03	-	ORF3	SUCLG2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	GBETA	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q96I99	A0A024R325|E9PDQ8	NP_003839|NP_001171070	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337885	14254595	1329	4383880	107722	G128_gp03	-	ORF3	COX5B	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	COXVB	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P10606	-	NP_001853	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337886	14254595	11112	4383880	116289	G128_gp03	-	ORF3	HIBADH	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	NS5ATP1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P31937	A0A024RA75	NP_689953	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337887	14254595	830	4383880	107280	G128_gp03	-	ORF3	CAPZA2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	CAPPA2|CAPZ	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P47755	A4D0V4	NP_006127	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337888	14254595	22894	4383880	116559	G128_gp03	RP11-342J4.3	ORF3	DIS3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	2810028N01Rik|EXOSC11|KIAA1008|RRP44|dis3p	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9Y2L1	G3V1J5	NP_001121698|NP_001309278|NP_001309277|NP_055768	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337889	14254595	84263	4383880	123990	G128_gp03	RP11-32M23.1	ORF3	HSDL2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	C9orf99|SDR13C1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q6YN16	A0A024R159	NP_001182751|NP_115679	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337890	14254595	64746	4383880	122262	G128_gp03	-	ORF3	ACBD3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	GCP60|GOCAP1|GOLPH1|PAP7	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9H3P7	A0A024R3P9	NP_073572	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337891	14254595	5901	4383880	111837	G128_gp03	OK/SW-cl.81	ORF3	RAN	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	ARA24|Gsp1|TC4	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P62826	B4DV51	NP_006316|NP_001287725|NP_001287726	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337892	14254595	81542	4383880	123510	G128_gp03	PSEC0085	ORF3	TMX1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	PDIA11|TMX|TXNDC|TXNDC1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9H3N1	-	NP_110382	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337893	14254595	10380	4383880	115653	G128_gp03	-	ORF3	BPNT1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HEL20|PIP	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O95861	B7Z9J7|V9HWF9	NP_006076|NP_001273080|NP_001273078|NP_001273079	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337894	14254595	5984	4383880	111916	G128_gp03	-	ORF3	RFC4	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	A1|RFC37	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P35249	-	NP_002907|NP_853551	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337895	14254595	8813	4383880	114340	G128_gp03	RP5-914P20.2	ORF3	DPM1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	CDGIE|MPDS	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O60762	Q5QPK2	NP_001303963|NP_001303965|NP_001303964|NP_003850	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337896	14254595	2271	4383880	108562	G128_gp03	-	ORF3	FH	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HLRCC|LRCC|MCL|MCUL1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P07954	-	NP_000134	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337897	14254595	11331	4383880	116459	G128_gp03	-	ORF3	PHB2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	BAP|BCAP37|Bap37|PNAS-141|REA|p22	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q99623	-	NP_001138303|NP_001254629	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337898	14254595	3954	4383880	110145	G128_gp03	-	ORF3	LETM1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	-	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O95202	-	NP_036450	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337899	14254595	7353	4383880	113200	G128_gp03	-	ORF3	UFD1L	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	UFD1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q92890	Q541A5	NP_001349839|NP_005650|NP_001030324	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337900	14254595	7372	4383880	113218	G128_gp03	OK/SW-cl.21	ORF3	UMPS	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	OPRT	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P11172	A8K5J1	NP_000364	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337901	14254595	51116	4383880	119304	G128_gp03	CGI-91	ORF3	MRPS2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	MRP-S2|S2mt	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9Y399	A0A024R8D4	NP_057118	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337902	14254595	79577	4383880	122724	G128_gp03	-	ORF3	CDC73	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	C1orf28|FIHP|HPTJT|HRPT1|HRPT2|HYX	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q6P1J9	-	NP_078805	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337903	14254595	10713	4383880	115939	G128_gp03	CGI-21	ORF3	USP39	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	65K|HSPC332|SAD1|SNRNP65	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q53GS9	A0A087X1B2|B3KPG7|B7Z7L9|B3KMG1	NP_001243654|NP_001243655|NP_006581|NP_001243657|NP_001243656	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337904	14254595	3337	4383880	109569	G128_gp03	-	ORF3	DNAJB1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	HSPF1|Hdj1|Hsp40|RSPH16B|Sis1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P25685	Q6FHS4	NP_001287843|NP_001300893|NP_006136	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337905	14254595	10539	4383880	115793	G128_gp03	HUSSY-22	ORF3	GLRX3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	GLRX4|GRX3|GRX4|PICOT|TXNL2|TXNL3	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O76003	-	NP_006532|NP_001308909|NP_001186797	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337906	14254595	4683	4383880	110763	G128_gp03	-	ORF3	NBN	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	AT-V1|AT-V2|ATV|NBS|NBS1|P95	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O60934	-	NP_002476|NP_001019859	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337907	14254595	84245	4383880	123973	G128_gp03	UNQ6390/PRO21135	ORF3	MRI1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	MRDI|MTNA|Ypr118w	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9BV20	-	NP_001316501|NP_115661|NP_001026897	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337908	14254595	5558	4383880	111548	G128_gp03	RP3-401D24.1	ORF3	PRIM2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	PRIM2A|p58	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P49643	A0A024RD43	NP_000938|NP_001269416|NP_001269417	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337909	14254595	6050	4383880	111977	G128_gp03	-	ORF3	RNH1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	RAI|RNH	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P13489	-	NP_002930|NP_976323|NP_976322|NP_976321|NP_976320|NP_976318|NP_976319|NP_976317	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337910	14254595	6418	4383880	112316	G128_gp03	RP11-216B9.3	ORF3	SET	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	2PP2A|I2PP2A|IGAAD|IPP2A2|PHAPII|TAF-I|TAF-IBETA	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q01105	A0A024R895|Q5VXV3	NP_001116293|NP_001234929|NP_001361255|NP_003002|NP_001234930	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337911	14254595	9319	4383880	114730	G128_gp03	-	ORF3	TRIP13	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	16E1BP	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q15645	-	NP_001159732|NP_004228	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337912	14254595	81609	4383880	123546	G128_gp03	RP11-98D18.12-005	ORF3	SNX27	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	MRT1|MY014	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q96L92	-	NP_001317652|NP_112180	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337913	14254595	7915	4383880	113645	G128_gp03	-	ORF3	ALDH5A1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	SSADH|SSDH	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	P51649	X5D299|X5DQN2	NP_733936|NP_001071	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337914	14254595	4221	4383880	110384	G128_gp03	-	ORF3	MEN1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	MEAI|SCG2	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O00255	A0A024R5E3|Q9GZQ5|A0A024R5D2	NP_000235|NP_570714|NP_570715|NP_570716|NP_570711|NP_570712|NP_570713	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337915	14254595	63929	4383880	121997	G128_gp03	RP11-554C12.3	ORF3	XPNPEP3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	APP3|NPHPL1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9NQH7	A0A087X0Z2	NP_071381|NP_001191756	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337916	14254595	79657	4383880	122783	G128_gp03	-	ORF3	RPAP3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	-	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9H6T3	-	NP_001139547|NP_001139548|NP_078880	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337917	14254595	25782	4383880	117317	G128_gp03	RP11-568G11.1	ORF3	RAB3GAP2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	RAB3-GAP150|RAB3GAP150|SPG69|WARBM2|p150	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9H2M9	-	NP_036546	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337918	14254595	26057	4383880	117519	G128_gp03	-	ORF3	ANKRD17	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	GTAR|NY-BR-16	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O75179	-	NP_115593|NP_056389|NP_942592|NP_001273700	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337919	14254595	29894	4383880	118946	G128_gp03	-	ORF3	CPSF1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	CPSF160|HSU37012|P/cl.18	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q10570	D3DWL9	NP_037423	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337920	14254595	3636	4383880	109848	G128_gp03	-	ORF3	INPPL1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	OPSMD|SHIP2	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	O15357	-	NP_001558	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337921	14254595	81624	4383880	123559	G128_gp03	RP11-26P21.1	ORF3	DIAPH3	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	AN|AUNA1|DIA2|DRF3|NSDAN|diap3|mDia2	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q9NSV4	B4DPV3	NP_001245296|NP_001245297|NP_001245295|NP_001245298|NP_001245299|NP_112194|NP_001035982	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337922	14254595	54464	4383880	119970	G128_gp03	-	ORF3	XRN1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	SEP1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q8IZH2	-	NP_001269786|NP_061874|NP_001269788	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337923	14254595	57187	4383880	121436	G128_gp03	RP5-1189B24.5	ORF3	THOC2	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	CXorf3|THO2|dJ506G2.1|hTREX120	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q8NI27	-	NP_001075019	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
3337924	14254595	2975	4383880	109230	G128_gp03	-	ORF3	GTF3C1	MERS-CoV ORF3|ORF3_CVEMC|PRO_0000422435	TFIIIC|TFIIIC220|TFIIICalpha	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:35032548	1335626	9606	High Throughput	-	-	-	-	BIOGRID	K9N796	-	YP_009047205	Q12789	-	NP_001511|NP_001273171	-	-	-	-	-	-	Middle-East Respiratory Syndrome-related Coronavirus	Homo sapiens
