#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3579250	442858	609693	139974	537811	-	-	CDH1	SRSF1	Cadherin-1|Uvomorulin	SFRS1	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579251	442858	483339	139974	149058	-	-	CDH1	SEPT9	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579252	442858	100855815	139974	1537396	-	-	CDH1	TUBB4A	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RFV2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579253	442858	403908	139974	139826	-	-	CDH1	CANX	Cadherin-1|Uvomorulin	PP90	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	P24643	-	NP_001003232	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579254	442858	403980	139974	139896	-	-	CDH1	CAV1	Cadherin-1|Uvomorulin	caveolin 1	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	P33724	-	NP_001003296	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579255	442858	480233	139974	145955	-	-	CDH1	GOLGA5	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QWJ2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579256	442858	480726	139974	146448	-	-	CDH1	HSPA5	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PIC7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579257	442858	490391	139974	156104	-	-	CDH1	LBR	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QV27		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579258	442858	403958	139974	139874	-	-	CDH1	RAB10	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F2Z4P9	NP_001003277	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579259	442858	403774	139974	139697	-	-	CDH1	RAB1A	Cadherin-1|Uvomorulin	RAB1	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	P62822	-	NP_001003153	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579260	442858	476819	139974	142544	-	-	CDH1	RNF121	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R5T4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579261	442858	477223	139974	142948	-	-	CDH1	RPN2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PCT7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579262	442858	403809	139974	139730	-	-	CDH1	RRBP1	Cadherin-1|Uvomorulin	P180	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	Q28298	-	NP_001003179	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579263	442858	481082	139974	146803	-	-	CDH1	SSR4	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QY54	NP_001191685	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579264	442858	608643	139974	536814	-	-	CDH1	STIM1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PIS1		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579265	442858	480208	139974	145930	-	-	CDH1	VAPA	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R580		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579266	442858	477751	139974	143476	-	-	CDH1	LOC477751	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579267	442858	484249	139974	149967	-	-	CDH1	CECR1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579268	442858	483627	139974	149346	-	-	CDH1	ARFGAP2	Cadherin-1|Uvomorulin	ZNF289	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QYR7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579269	442858	403992	139974	139906	-	-	CDH1	ATP1A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	P50997	J9NZA9	NP_001003306	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579270	442858	480149	139974	145871	-	-	CDH1	ATP5A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-	NP_001274083	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579271	442858	442858	139974	139974	-	-	CDH1	CDH1	Cadherin-1|Uvomorulin	Cadherin-1|Uvomorulin	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	F1PAA9	-	NP_001274054	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579272	442858	403739	139974	139662	-	-	CDH1	COL17A1	Cadherin-1|Uvomorulin	BP180|BPAG2	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579273	442858	474698	139974	140425	-	-	CDH1	CTNNA1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R9S7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579274	442858	483489	139974	149208	-	-	CDH1	CTNND1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579275	442858	489088	139974	154802	-	-	CDH1	DBN1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579276	442858	474685	139974	140412	-	-	CDH1	DDX46	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579277	442858	100685374	139974	1533579	-	-	CDH1	DSC3	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579278	442858	490500	139974	156213	-	-	CDH1	DSG2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PGX2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579279	442858	100856195	139974	1537776	-	-	CDH1	FLOT2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579280	442858	484581	139974	150299	-	-	CDH1	LSR	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PKT2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579281	442858	479550	139974	145273	-	-	CDH1	INADL	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9JHV1		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579282	442858	100856703	139974	1538284	-	-	CDH1	PCDH1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QX93		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579283	442858	403773	139974	139696	-	-	CDH1	RAB8A	Cadherin-1|Uvomorulin	RAB8	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	P61007	-	NP_001003152	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579284	442858	479578	139974	145301	-	-	CDH1	RER1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F6XF58		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579285	442858	403954	139974	139870	-	-	CDH1	RHOA	Cadherin-1|Uvomorulin	RHO1	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F6XY66	NP_001003273	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579286	442858	475856	139974	141582	-	-	CDH1	SLC16A1	Cadherin-1|Uvomorulin	MCT1	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PCQ3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579287	442858	492093	139974	157803	-	-	CDH1	SLC25A5	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PRL5		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579288	442858	482437	139974	148157	-	-	CDH1	SLC2A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	C1K5F4|F1PWN2	NP_001152798	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579289	442858	475716	139974	141442	-	-	CDH1	SLC30A6	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579290	442858	483299	139974	149018	-	-	CDH1	SLC9A3R1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579291	442858	487486	139974	153200	-	-	CDH1	THBS1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PBI6		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579292	442858	612937	139974	540932	-	-	CDH1	TMEM33	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RMY0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579293	442858	491012	139974	156725	-	-	CDH1	TNS4	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QX60		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579294	442858	611055	139974	539128	-	-	CDH1	TOMM40	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PWL7		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579295	442858	483490	139974	149209	-	-	CDH1	ZDHHC5	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	Q2THW9	-	NP_001041570	-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579296	442858	611316	139974	539383	-	-	CDH1	C31H21orf33	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579297	442858	490207	139974	155920	-	-	CDH1	ACADM	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579298	442858	489421	139974	155135	-	-	CDH1	ACAT1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9JHD4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579299	442858	474487	139974	140214	-	-	CDH1	ACO2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RCY8		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579300	442858	479589	139974	145312	-	-	CDH1	ACOT7	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9NU71		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579301	442858	480551	139974	146273	-	-	CDH1	ACSF2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579302	442858	477002	139974	142727	-	-	CDH1	ACSS1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579303	442858	477781	139974	143506	-	-	CDH1	ALDH18A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QYZ0		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579304	442858	612452	139974	540516	-	-	CDH1	ALDH4A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9P2L3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579305	442858	490779	139974	156492	-	-	CDH1	ALDH6A1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	J9P2I9		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579306	442858	611747	139974	539813	-	-	CDH1	ARGLU1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579307	442858	484394	139974	150112	-	-	CDH1	BCAT2	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579308	442858	609344	139974	537476	-	-	CDH1	CLPX	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QSS3		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579309	442858	486164	139974	151880	-	-	CDH1	EFHD1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)|TurboID	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579310	442858	610134	139974	538232	-	-	CDH1	ETFA	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RAE2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579311	442858	478854	139974	144578	-	-	CDH1	HSPD1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2QUU5		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579312	442858	479066	139974	144789	-	-	CDH1	IDH3A	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RHM4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579313	442858	481081	139974	146802	-	-	CDH1	IDH3G	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R5X2		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579314	442858	611425	139974	539491	-	-	CDH1	LONP1	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	-		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579315	442858	474930	139974	140657	-	-	CDH1	MUT	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2RKY4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579316	442858	476975	139974	142700	-	-	CDH1	PCCA	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	E2R518		-	-	-	-	-	-	Canis familiaris	Canis familiaris
3579317	442858	477076	139974	142801	-	-	CDH1	PCCB	Cadherin-1|Uvomorulin	-	Proximity Label-MS	physical	Shafraz O (2023)	PUBMED:37756605	9615	9615	High Throughput	-	-	A Q-value of 0.05 was used to determine candidate threshold|Light-activated BioID (LAB)	-	BIOGRID	F1PAA9	-	NP_001274054	-	F1PTU4		-	-	-	-	-	-	Canis familiaris	Canis familiaris
