#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
890787	100341477	100338694	1177339	1174569	-	-	KATNA1	HSP90AA1	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	G1T056		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890789	100338694	100009296	1174569	1172317	-	-	HSP90AA1	TMED10	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		Q28735	-	NP_001075877	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890790	100009296	100338694	1172317	1174569	-	-	TMED10	HSP90AA1	-	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	Q28735	-	NP_001075877	-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890791	100009583	100338694	1172602	1174569	-	-	YBX1	HSP90AA1	YB-1	-	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	Q28618	-	NP_001076254	-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890792	100340606	100009583	1176472	1172602	-	-	PPID	YBX1	-	YB-1	Affinity Capture-Western	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		Q28618	-	NP_001076254	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890793	100338694	100341477	1174569	1177339	-	-	HSP90AA1	KATNA1	-	-	Reconstituted Complex	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	G1T056		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890794	100338694	100009148	1174569	1172171	-	-	HSP90AA1	FKBP4	-	FKBP-4|FKBP-52|P59	Reconstituted Complex	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		P27124	-	NP_001075779	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890795	100338694	100009583	1174569	1172602	-	-	HSP90AA1	YBX1	-	YB-1	Reconstituted Complex	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		Q28618	-	NP_001076254	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
890796	100338694	100340606	1174569	1176472	-	-	HSP90AA1	PPID	-	-	Reconstituted Complex	physical	Owens-Grillo JK (1996)	PUBMED:8662874	9986	9986	Low Throughput	-	-	-	-	BIOGRID	-	-		-	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
907716	100342572	7316	1178429	113164	-	-	LOC100342572	UBC	CYP2E|CYP2E1|CYPIIE1	HMG20	Affinity Capture-Western	physical	Morishima Y (2005)	PUBMED:16331994	9986	9606	Low Throughput	-	-	-	-	BIOGRID	P08682	-		P0CG48	-	NP_066289	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
907717	100327257	7316	1173180	113164	-	-	CYP2B4	UBC	-	HMG20	Affinity Capture-Western	physical	Morishima Y (2005)	PUBMED:16331994	9986	9606	Low Throughput	-	-	-	-	BIOGRID	-	Q29532	NP_001164330	P0CG48	-	NP_066289	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
937139	23221	100037714	116828	1172626	-	-	RHOBTB2	HOPX	DBC2	HOP	Affinity Capture-Western	physical	Manjarrez JR (2014)	PUBMED:24608665	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9BYZ6	-	NP_001153508|NP_001153509|NP_055993	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
938166	23221	100356266	116828	1192065	-	-	RHOBTB2	STIP1	DBC2	-	Reconstituted Complex	physical	Manjarrez JR (2014)	PUBMED:24608665	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9BYZ6	-	NP_001153508|NP_001153509|NP_055993	-	G1TAF8		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
938167	23221	100356314	116828	1192113	-	-	RHOBTB2	COPS2	DBC2	-	Reconstituted Complex	physical	Manjarrez JR (2014)	PUBMED:24608665	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9BYZ6	-	NP_001153508|NP_001153509|NP_055993	-	G1SR16		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
940850	100348842	51177	1184684	119355	-	RP11-458I7.3	GSK3B	PLEKHO1	-	CKIP-1|OC120	Biochemical Activity	physical	Zhang L (2014)	PUBMED:24777252	9986	9606	Low Throughput	-	Phosphorylation	source of CKIP-1 not clear	-	BIOGRID	-	G1T8E2		Q53GL0	-	NP_057358|NP_001291653|NP_001291652|NP_001291651	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1022868	100350249	100009132	1186087	1172155	-	-	MYCBP2	UBE2B	-	-	Reconstituted Complex	physical	Sung P (1991)	PUBMED:2065660	9986	9986	Low Throughput	-	-	rabbit E3 alpha with rabbit E2 14k ubiquitinated lactoglobulin in reticulocyte lysates; iodonated (I125) bovine ubiquitin was used	-	BIOGRID	-	-		P63148	-	NP_001075765	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1022871	100009225	100009436	1172246	1172455	-	-	UBA1	UBE2R2	-	CDC34|CDC34B	Biochemical Activity	physical	Haas A (1990)	PUBMED:2174883	9986	9986	Low Throughput	-	Ubiquitination	in vitro purified from RRLs, ubiquitin may be from cow	-	BIOGRID	Q29504	G1SV13	NP_001075840	Q29503	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1022872	100009225	100009436	1172246	1172455	-	-	UBA1	UBE2R2	-	CDC34|CDC34B	Reconstituted Complex	physical	Haas A (1990)	PUBMED:2174883	9986	9986	Low Throughput	-	-	in vitro purified from RRLs, ubiquitin may be from cow	-	BIOGRID	Q29504	G1SV13	NP_001075840	Q29503	-		-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1033209	10952	100355886	116152	1191686	-	-	SEC61B	LOC100355886	-	SRP54	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	-	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033210	27230	100355886	118079	1191686	-	-	SERP1	LOC100355886	RAMP4	SRP54	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	-	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033810	10952	100350337	116152	1186175	-	-	SEC61B	BAG6	-	BAT3	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033811	27230	100350337	118079	1186175	-	-	SERP1	BAG6	RAMP4	BAT3	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033812	10952	100352737	116152	1188559	-	-	SEC61B	ASNA1	-	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033813	27230	100352737	118079	1188559	-	-	SERP1	ASNA1	RAMP4	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033814	27230	100352737	118079	1188559	-	-	SERP1	ASNA1	RAMP4	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033815	10952	100350337	116152	1186175	-	-	SEC61B	BAG6	-	BAT3	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033816	27230	100350337	118079	1186175	-	-	SERP1	BAG6	RAMP4	BAT3	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033817	10952	100352737	116152	1188559	-	-	SEC61B	ASNA1	-	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033818	10952	100345293	116152	1181141	-	-	SEC61B	DNAJB1	-	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033819	27230	100345293	118079	1181141	-	-	SERP1	DNAJB1	RAMP4	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033820	10952	100345293	116152	1181141	-	-	SEC61B	DNAJB1	-	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033821	27230	100345293	118079	1181141	-	-	SERP1	DNAJB1	RAMP4	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033822	10952	100338049	116152	1173930	-	-	SEC61B	HSPA4	-	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033823	27230	100338049	118079	1173930	-	-	SERP1	HSPA4	RAMP4	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033824	10952	100338049	116152	1173930	-	-	SEC61B	HSPA4	-	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033825	27230	100338049	118079	1173930	-	-	SERP1	HSPA4	RAMP4	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033826	10952	100348873	116152	1184714	-	-	SEC61B	HSPA8	-	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033827	27230	100348873	118079	1184714	-	-	SERP1	HSPA8	RAMP4	-	Affinity Capture-MS	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033828	10952	100348873	116152	1184714	-	-	SEC61B	HSPA8	-	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	P60468	-	NP_006799	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1033829	27230	100348873	118079	1184714	-	-	SERP1	HSPA8	RAMP4	-	Affinity Capture-Western	physical	Leznicki P (2010)	PUBMED:20516149	9606	9986	Low Throughput	-	-	SEC61B and SERP1 binding partners were isolated from rabbit reticulocyte lysates and are therefore rabbit proteins. Not all proteins are available in public dbs with identifier so the human gene was selected to represent the interaction	-	BIOGRID	Q9Y6X1	-	NP_055260	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1034192	246757	100009506	251611	1172525	-	-	Klhl17	ACTA1	-	-	Reconstituted Complex	physical	Chen Y (2002)	PUBMED:12063253	10116	9986	Low Throughput	-	-	-	-	BIOGRID	Q8K430	-	NP_663704	-	-		-	-	-	-	-	-	Rattus norvegicus	Oryctolagus cuniculus
1062678	100009436	616800	1172455	544398	-	BOS_21808	UBE2R2	HIST1H3C	CDC34|CDC34B	-	Biochemical Activity	physical	Haas AL (1988)	PUBMED:2843516	9986	9913	Low Throughput	-	Ubiquitination	E2-32Kda|Figure 1	-	BIOGRID	Q29503	-		P68432	-		-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
1062679	100009436	616627	1172455	544226	-	BOS_21792	UBE2R2	HIST1H2BN	CDC34|CDC34B	HIST1H2BK	Biochemical Activity	physical	Haas AL (1988)	PUBMED:2843516	9986	9913	Low Throughput	-	Ubiquitination	E2-32Kda|Figure 1	-	BIOGRID	Q29503	-		Q2M2T1	F2Z4F9	NP_001071531	-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
1062680	100009436	513666	1172455	170293	-	BOS_2933	UBE2R2	HIST2H2AC	CDC34|CDC34B	-	Biochemical Activity	physical	Haas AL (1988)	PUBMED:2843516	9986	9913	Low Throughput	-	Ubiquitination	E2-32Kda|Figure 1	-	BIOGRID	Q29503	-		A1A4R1	-	NP_001075189	-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
1062681	100009436	280691	1172455	158101	-	-	UBE2R2	H4	CDC34|CDC34B	-	Biochemical Activity	physical	Haas AL (1988)	PUBMED:2843516	9986	9913	Low Throughput	-	Ubiquitination	E2-32Kda|Figure 1	-	BIOGRID	Q29503	-		P62803	-	NP_776305	-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
1065743	282869	100355504	159880	1191306	BOS_25889	-	UBA1	UBE2O	UBE1|UBE1X	-	Biochemical Activity	physical	Berleth ES (1996)	PUBMED:8634298	9913	9986	Low Throughput	-	Ubiquitination	E1: purified cow Uba1 (may also have been purified rabbit E1 in some experiments)|E2: rabbit Ube2O|Figure 2, 3, 4, 5|in vitro thiolester formation assay	-	BIOGRID	A3KMV5	-	NP_001095947	-	-		-	-	-	-	-	-	Bos taurus	Oryctolagus cuniculus
1065744	100355504	616627	1191306	544226	-	BOS_21792	UBE2O	HIST1H2BN	-	HIST1H2BK	Biochemical Activity	physical	Berleth ES (1996)	PUBMED:8634298	9986	9913	Low Throughput	-	Ubiquitination	Figure 3	-	BIOGRID	-	-		Q2M2T1	F2Z4F9	NP_001071531	-	-	-	-	-	-	Oryctolagus cuniculus	Bos taurus
1065781	100341057	8454	1176922	114032	-	-	UBE2M	CUL1	-	-	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q13616	B3KTW0	NP_001357589|NP_003583|NP_001357591|NP_001357590|NP_001357593|NP_001357592	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065782	100341057	8453	1176922	114031	-	RP11-297A16.3	UBE2M	CUL2	-	-	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q13617	-	NP_001311304|NP_001311305|NP_001185708|NP_001185707|NP_001185706|NP_003582	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065783	100341057	8452	1176922	114030	-	-	UBE2M	CUL3	-	CUL-3|PHA2E	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q13618	B7Z600|A0A024R475	NP_001244127|NP_001244126|NP_003581	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065784	100341057	8451	1176922	114029	-	RP11-391H12.1	UBE2M	CUL4A	-	-	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065785	100341057	8450	1176922	114028	-	-	UBE2M	CUL4B	-	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065786	100341057	8065	1176922	113743	-	-	UBE2M	CUL5	-	VACM-1|VACM1	Biochemical Activity	physical	Hori T (1999)	PUBMED:10597293	9986	9606	Low Throughput	-	Nedd(Rub1)ylation	Ube2m inferred to participate|source of Neddylation enzymes was rabbit reticulocyte lysate	-	BIOGRID	-	G1TC10		Q93034	-	NP_003469	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065837	100009225	100009225	1172246	1172246	-	-	UBA1	UBA1	-	-	Biochemical Activity	physical	Narasimhan J (1996)	PUBMED:8550581	9986	9986	Low Throughput	-	Ubiquitination	Figure 2|Ub-thiolester formation assay with rabbit reticulocyte ubiquitin activiating enzyme	-	BIOGRID	Q29504	G1SV13	NP_001075840	Q29504	G1SV13	NP_001075840	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1065838	100009225	100009225	1172246	1172246	-	-	UBA1	UBA1	-	-	Biochemical Activity	physical	Narasimhan J (1996)	PUBMED:8550581	9986	9986	Low Throughput	-	No Modification	Figure 2|ISG15-thiolester formation assay with rabbit reticulocyte ubiquitin activiating enzyme	-	BIOGRID	Q29504	G1SV13	NP_001075840	Q29504	G1SV13	NP_001075840	-	-	-	-	-	-	Oryctolagus cuniculus	Oryctolagus cuniculus
1065869	100009225	57448	1172246	121521	-	-	UBA1	BIRC6	-	APOLLON|BRUCE	Biochemical Activity	physical	Hauser HP (1998)	PUBMED:9628897	9986	9606	Low Throughput	-	Ubiquitination	in vitro thiolester formation assay|source of E1 was rabbit reticulocyte lysates|ubiquitin transthiolation	-	BIOGRID	Q29504	G1SV13	NP_001075840	Q9NR09	-	NP_057336|NP_001365054	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1065870	100009225	7332	1172246	113180	-	-	UBA1	UBE2L3	-	E2-F1|L-UBC|UBCH7|UbcM4	Biochemical Activity	physical	Hauser HP (1998)	PUBMED:9628897	9986	9606	Low Throughput	-	Ubiquitination	in vitro thiolester formation assay|source of E1 was rabbit reticulocyte lysates|ubiquitin transthiolation	-	BIOGRID	Q29504	G1SV13	NP_001075840	P68036	A0A024R1A4	NP_001243285|NP_001243284|NP_003338	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1067126	100009225	7320	1172246	113168	-	-	UBA1	UBE2B	-	E2-17kDa|HHR6B|HR6B|RAD6B|UBC2	Biochemical Activity	physical	Siepmann TJ (2003)	PUBMED:12524449	9986	9606	Low Throughput	-	Ubiquitination	in vitro thiolester formation assay on E2|ubiquitin transthiolation	-	BIOGRID	Q29504	G1SV13	NP_001075840	P63146	-	NP_003328	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1067127	100340842	3906	1176707	110101	-	-	UBR2	LALBA	-	-	Biochemical Activity	physical	Siepmann TJ (2003)	PUBMED:12524449	9986	9606	Low Throughput	-	Ubiquitination	-	-	BIOGRID	-	-		P00709	A0A080YV01	NP_002280	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1067128	100340842	7320	1176707	113168	-	-	UBR2	UBE2B	-	E2-17kDa|HHR6B|HR6B|RAD6B|UBC2	Reconstituted Complex	physical	Siepmann TJ (2003)	PUBMED:12524449	9986	9606	Low Throughput	-	-	in vitro ubiquitination of human alpha-lactalbumin	-	BIOGRID	-	-		P63146	-	NP_003328	-	-	-	-	-	-	Oryctolagus cuniculus	Homo sapiens
1172756	5502	100009298	111496	1172319	-	-	PPP1R1A	PPP1CA	I1|IPP1	PPP1A	Reconstituted Complex	physical	Connor JH (2001)	PUBMED:11564868	9606	9986	Low Throughput	-	-	Figure 3	-	BIOGRID	Q13522	-	NP_006732	P62139	-	NP_001095176	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1172757	5502	100009587	111496	1172606	-	-	PPP1R1A	PPP1CB	I1|IPP1	PP1-BETA	Reconstituted Complex	physical	Connor JH (2001)	PUBMED:11564868	9606	9986	Low Throughput	-	-	Figure 3	-	BIOGRID	Q13522	-	NP_006732	P62143	-	NP_001095192	-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1172758	5502	100353054	111496	1188872	-	-	PPP1R1A	PPP1CC	I1|IPP1	-	Reconstituted Complex	physical	Connor JH (2001)	PUBMED:11564868	9606	9986	Low Throughput	-	-	Figure 3	-	BIOGRID	Q13522	-	NP_006732	-	G1SWW8		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1277741	856409	100009506	36445	1172525	YHR016C	-	YSC84	ACTA1	LSB4|L000003175	-	Reconstituted Complex	physical	Urbanek AN (2015)	PUBMED:26312755	559292	9986	Low Throughput	-	-	Figure 1	-	BIOGRID	P32793	-	NP_011880	-	-		-	-	-	-	-	-	Saccharomyces cerevisiae (S288c)	Oryctolagus cuniculus
1415044	118	100009506	106631	1172525	RP11-520M5.1	-	ADD1	ACTA1	ADDA	-	Reconstituted Complex	physical	Li X (1996)	PUBMED:8663089	9606	9986	Low Throughput	-	-	interaction stimulated in the presence of beta-spectrin	-	BIOGRID	P35611	-	NP_054908|NP_054909|NP_789771|NP_001273574|NP_001341687|NP_001341688|NP_001341691|NP_001341690|NP_001341683|NP_001341686|NP_001110|NP_001341684|NP_001341685	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
1415045	6710	100009506	112588	1172525	-	-	SPTB	ACTA1	EL3|HS2|HSPTB1|SPH2	-	Reconstituted Complex	physical	Li X (1996)	PUBMED:8663089	9606	9986	Low Throughput	-	-	-	-	BIOGRID	P11277	Q86TX9|Q59FP5	NP_001342365|NP_001342366|NP_001020029|NP_000338	-	-		-	-	-	-	-	-	Homo sapiens	Oryctolagus cuniculus
